Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun,Total_Usage_Score,Kondisi_Oli_Score,Kondisi_Rem_Score,Oil_Efficiency,Oil_Change_Urgency
20-10-2022,FJB/3579/SBY/PL/3063,SBY7763327,MIO,2021,9271,Kupon Gratis I (DUA),Cukup,Cukup,5,1964,1,1,9271,6.5,1,1,392.8,0.7856
20-10-2022,FJB/8483/SBY/PL/3232,SBY3779512,VIXION,2019,44576,Repair,Cukup,Perlu Penggantian,5,2528,3,1,14858,18.5,1,3,505.6,0.7222857142857143
20-10-2022,FJB/6794/SBY/PL/1166,SBY1948942,MIO,2022,146,Rutin,Perlu Ganti,Baik,7,2981,0,2,146,5.0,2,0,425.85714285714283,1.1924
20-10-2022,FJB/9666/SBY/PL/9222,SBY5558094,ALL-NEW-NMAX,2020,18134,Rutin,Cukup,Perlu Penyetelan,5,2570,2,1,9067,11.5,1,2,514.0,0.8566666666666667
21-10-2022,FJB/5159/SBY/PL/4371,SBY1568378,NMAX-NEO-S,2018,42228,Repair,Kritis,Perlu Penggantian,8,4447,4,5,10557,28.5,3,3,555.875,1.4823333333333333
21-10-2022,FJB/6064/SBY/PL/6811,SBY9254516,MIO,2019,35300,Repair,Kritis,Perlu Penggantian,8,3144,3,4,11766,22.0,3,3,393.0,1.2576
21-10-2022,FJB/3576/SBY/PL/5153,SBY6587932,ALL-NEW-AEROX,2019,33368,Repair,Cukup,Perlu Penggantian,4,2119,3,3,11122,19.5,1,3,529.75,0.7063333333333334
21-10-2022,FJB/3477/SBY/PL/2050,SBY8631438,R15,2022,0,Kupon Gratis III (TIGA),Cukup,Baik,5,2690,0,1,0,3.5,1,0,538.0,0.7685714285714286
21-10-2022,FJB/7623/SBY/PL/3104,SBY4802357,MIO-M3 125,2020,21813,Repair,Cukup,Perlu Penyetelan,5,1880,2,1,10906,10.5,1,2,376.0,0.752
21-10-2022,FJB/7275/SBY/PL/5860,SBY5830302,LEXI,2018,40264,Repair,Cukup,Perlu Penggantian,4,2101,4,2,10066,21.0,1,3,525.25,0.7503571428571428
21-10-2022,FJB/3329/SBY/PL/3605,SBY3373592,MIO,2021,10089,Repair,Kritis,Cukup,6,3468,1,5,10089,14.5,3,1,578.0,1.3872
21-10-2022,FJB/5368/SBY/PL/5388,SBY9093176,MT-15,2022,82,Kupon Gratis II (TIGA),Baik,Baik,3,2038,0,0,82,2.0,0,0,679.3333333333334,0.5822857142857143
21-10-2022,FJB/6542/SBY/PL/8334,SBY5021057,MIO-M3 125,2019,24178,Rutin,Perlu Ganti,Perlu Penyetelan,6,2684,3,3,8059,17.5,2,2,447.3333333333333,1.0736
22-10-2022,FJB/9070/SBY/PL/7016,SBY8748999,FREE-GO-S,2022,0,Kupon Gratis I (DUA),Cukup,Baik,4,2088,0,0,0,2.0,1,0,522.0,0.8352
22-10-2022,FJB/8057/SBY/PL/1179,SBY5507299,R15,2019,26694,Repair,Cukup,Perlu Penggantian,5,3027,3,3,8898,18.5,1,3,605.4,0.8648571428571429
22-10-2022,FJB/8605/SBY/PL/7969,SBY9688190,FREE-GO-S,2020,19187,Rutin,Cukup,Perlu Penyetelan,5,2030,2,2,9593,13.0,1,2,406.0,0.812
22-10-2022,FJB/1068/SBY/PL/3916,SBY6219672,MIO,2021,10523,Kupon Gratis I (DUA),Baik,Cukup,3,1341,1,0,10523,5.0,0,1,447.0,0.5364
22-10-2022,FJB/1246/SBY/PL/1119,SBY3873975,X-MAX-CONNEC,2022,0,Kupon Gratis II (TIGA),Cukup,Baik,4,2335,0,1,0,3.5,1,0,583.75,0.7296875
22-10-2022,FJB/5609/SBY/PL/4602,SBY9073627,FAZZIO-NEO-HY,2021,9627,Repair,Perlu Ganti,Cukup,6,2632,1,1,9627,7.5,2,1,438.6666666666667,0.94
22-10-2022,FJB/8761/SBY/PL/6434,SBY4917714,MIO-M3 125,2021,7012,Rutin,Perlu Ganti,Baik,6,2748,1,2,7012,8.0,2,0,458.0,1.0992
22-10-2022,FJB/5779/SBY/PL/5548,SBY6678181,FREE-GO-S,2020,15343,Repair,Cukup,Perlu Penyetelan,4,1953,2,1,7671,9.5,1,2,488.25,0.7812
23-10-2022,FJB/1830/SBY/PL/7698,SBY9515940,FREE-GO-S,2020,17456,Repair,Baik,Perlu Penyetelan,4,1337,2,1,8728,9.5,0,2,334.25,0.5348
23-10-2022,FJB/6591/SBY/PL/6294,SBY8428093,VIXION,2020,14491,Repair,Cukup,Cukup,5,3012,2,2,7245,13.0,1,1,602.4,0.8605714285714285
23-10-2022,FJB/1404/SBY/PL/5209,SBY8805630,VIXION,2018,33542,Repair,Cukup,Perlu Penggantian,4,3018,4,2,8385,21.0,1,3,754.5,0.8622857142857143
23-10-2022,FJB/2370/SBY/PL/8456,SBY4837144,MIO,2022,0,Repair,Cukup,Baik,4,2190,0,2,0,5.0,1,0,547.5,0.876
23-10-2022,FJB/5349/SBY/PL/1559,SBY6747985,MIO,2021,8873,Rutin,Cukup,Cukup,5,2343,1,0,8873,5.0,1,1,468.6,0.9372
23-10-2022,FJB/6037/SBY/PL/8908,SBY4189063,MIO,2020,16047,Rutin,Kritis,Perlu Penyetelan,8,2795,2,3,8023,13.5,3,2,349.375,1.118
24-10-2022,FJB/7782/SBY/PL/8119,SBY8898111,MT-15,2020,17914,Rutin,Perlu Ganti,Perlu Penyetelan,6,3022,2,2,8957,13.0,2,2,503.6666666666667,0.8634285714285714
24-10-2022,FJB/4608/SBY/PL/2956,SBY3540540,LEXI,2021,10551,Kupon Gratis II (TIGA),Baik,Cukup,4,1939,1,0,10551,5.0,0,1,484.75,0.6925
24-10-2022,FJB/1897/SBY/PL/2980,SBY6918681,XSR 155,2019,43427,Repair,Cukup,Perlu Penggantian,4,2594,3,2,14475,20.0,1,3,648.5,0.7411428571428571
24-10-2022,FJB/6563/SBY/PL/4327,SBY6182762,NMAX-NEO-S,2022,0,Kupon Gratis I (DUA),Cukup,Baik,5,2869,0,1,0,3.5,1,0,573.8,0.9563333333333334
25-10-2022,FJB/8177/SBY/PL/4240,SBY4171233,NMAX-NEO-S,2019,36940,Repair,Cukup,Perlu Penggantian,4,2269,3,2,12313,19.0,1,3,567.25,0.7563333333333333
25-10-2022,FJB/1922/SBY/PL/7388,SBY2006275,MT-15,2020,14886,Repair,Kritis,Cukup,9,5765,2,3,7443,16.5,3,1,640.5555555555555,1.6471428571428572
25-10-2022,FJB/7680/SBY/PL/7507,SBY1097615,MIO-M3 125,2022,285,Repair,Perlu Ganti,Baik,6,2603,0,3,285,6.5,2,0,433.8333333333333,1.0412
25-10-2022,FJB/6229/SBY/PL/9108,SBY2652268,NMAX-NEO-S,2021,14781,Rutin,Cukup,Cukup,5,2805,1,2,14781,10.0,1,1,561.0,0.935
25-10-2022,FJB/1599/SBY/PL/2650,SBY3925964,MT-15,2020,28123,Rutin,Cukup,Perlu Penggantian,5,2451,2,3,14061,16.5,1,3,490.2,0.7002857142857143
25-10-2022,FJB/4947/SBY/PL/5056,SBY5149697,NMAX-NEO-S,2022,302,Rutin,Kritis,Baik,10,6412,0,3,302,10.5,3,0,641.2,2.1373333333333333
26-10-2022,FJB/7544/SBY/PL/7023,SBY2059125,X-MAX-CONNEC,2021,12686,Rutin,Baik,Cukup,4,2058,1,1,12686,7.5,0,1,514.5,0.643125
26-10-2022,FJB/6643/SBY/PL/8722,SBY9680292,ALL-NEW-NMAX,2018,59841,Repair,Kritis,Perlu Penggantian,7,4165,4,5,14960,32.5,3,3,595.0,1.3883333333333334
26-10-2022,FJB/1597/SBY/PL/6595,SBY1762439,XSR 155,2019,35586,Repair,Baik,Perlu Penggantian,3,1939,3,2,11862,17.0,0,3,646.3333333333334,0.554
26-10-2022,FJB/8043/SBY/PL/2338,SBY9342366,NMAX-NEO-S,2018,46588,Repair,Perlu Ganti,Perlu Penggantian,6,3842,4,3,11647,25.5,2,3,640.3333333333334,1.2806666666666666
26-10-2022,FJB/3516/SBY/PL/3391,SBY1377915,ALL-NEW-AEROX,2019,23984,Repair,Cukup,Perlu Penyetelan,3,2293,3,2,7994,16.0,1,2,764.3333333333334,0.7643333333333333
26-10-2022,FJB/8348/SBY/PL/5769,SBY2766406,MIO-M3 125,2019,21272,Repair,Cukup,Perlu Penyetelan,4,2147,3,1,7090,13.5,1,2,536.75,0.8588
26-10-2022,FJB/3250/SBY/PL/6527,SBY8288857,X-MAX-CONNEC,2018,47134,Rutin,Perlu Ganti,Perlu Penggantian,4,3341,4,4,11783,27.0,2,3,835.25,1.0440625
26-10-2022,FJB/3879/SBY/PL/2462,SBY3692403,ALL-NEW-AEROX,2020,27161,Repair,Cukup,Perlu Penggantian,5,2599,2,2,13580,15.0,1,3,519.8,0.8663333333333333
27-10-2022,FJB/3851/SBY/PL/2881,SBY3476703,X-MAX-CONNEC,2022,60,Kupon Gratis I (DUA),Cukup,Baik,5,2771,0,1,60,3.5,1,0,554.2,0.8659375
27-10-2022,FJB/6045/SBY/PL/2708,SBY4573334,NMAX-NEO-S,2020,18387,Rutin,Cukup,Perlu Penyetelan,5,2460,2,1,9193,11.5,1,2,492.0,0.82
27-10-2022,FJB/6173/SBY/PL/5980,SBY8180495,LEXI,2019,20922,Rutin,Perlu Ganti,Perlu Penyetelan,7,3380,3,2,6974,16.0,2,2,482.85714285714283,1.207142857142857
27-10-2022,FJB/1697/SBY/PL/6638,SBY2595576,ALL-NEW-AEROX,2019,36274,Repair,Kritis,Perlu Penggantian,7,4448,3,5,12091,25.5,3,3,635.4285714285714,1.4826666666666666
27-10-2022,FJB/5637/SBY/PL/7235,SBY2352580,NMAX-NEO-S,2022,175,Rutin,Cukup,Baik,5,2654,0,0,175,2.0,1,0,530.8,0.8846666666666667
27-10-2022,FJB/9386/SBY/PL/2809,SBY4633046,MT-15,2018,58011,Repair,Perlu Ganti,Perlu Penggantian,5,3580,4,3,14502,27.5,2,3,716.0,1.022857142857143
27-10-2022,FJB/4353/SBY/PL/3872,SBY5573408,FAZZIO-NEO-HY,2021,6400,Rutin,Cukup,Baik,5,1999,1,1,6400,5.5,1,0,399.8,0.7139285714285715
27-10-2022,FJB/2927/SBY/PL/6137,SBY7030046,LEXI,2020,17074,Rutin,Cukup,Perlu Penyetelan,5,2549,2,0,8537,9.0,1,2,509.8,0.9103571428571429
27-10-2022,FJB/4610/SBY/PL/6851,SBY3623369,LEXI,2021,11670,Repair,Cukup,Cukup,4,2146,1,2,11670,9.0,1,1,536.5,0.7664285714285715
27-10-2022,FJB/7025/SBY/PL/5666,SBY1507530,FREE-GO-S,2018,41912,Repair,Kritis,Perlu Penggantian,8,3087,4,5,10478,27.5,3,3,385.875,1.2348
28-10-2022,FJB/6178/SBY/PL/1554,SBY2214479,ALL-NEW-AEROX,2020,23575,Rutin,Cukup,Perlu Penyetelan,5,2478,2,2,11787,14.0,1,2,495.6,0.826
28-10-2022,FJB/3493/SBY/PL/7027,SBY1266453,NMAX-NEO-S,2019,29209,Rutin,Perlu Ganti,Perlu Penggantian,5,3299,3,3,9736,19.5,2,3,659.8,1.0996666666666666
28-10-2022,FJB/7260/SBY/PL/2086,SBY9406549,LEXI,2022,347,Repair,Perlu Ganti,Baik,5,2886,0,4,347,8.0,2,0,577.2,1.0307142857142857
28-10-2022,FJB/6821/SBY/PL/9782,SBY3290907,X-MAX-CONNEC,2021,15325,Rutin,Cukup,Perlu Penyetelan,4,2254,1,3,15325,11.5,1,2,563.5,0.704375
28-10-2022,FJB/7867/SBY/PL/5500,SBY5480823,LEXI,2021,9006,Repair,Kritis,Cukup,8,3510,1,4,9006,13.0,3,1,438.75,1.2535714285714286
28-10-2022,FJB/4500/SBY/PL/3343,SBY5887100,MIO,2018,36268,Repair,Cukup,Perlu Penggantian,4,2065,4,3,9067,22.5,1,3,516.25,0.826
28-10-2022,FJB/8860/SBY/PL/5735,SBY9999411,MIO,2022,192,Kupon Gratis III (TIGA),Cukup,Baik,4,1779,0,1,192,2.5,1,0,444.75,0.7116
28-10-2022,FJB/9463/SBY/PL/5409,SBY9907776,MIO,2019,18920,Rutin,Perlu Ganti,Perlu Penyetelan,6,2178,3,2,6306,15.0,2,2,363.0,0.8712
28-10-2022,FJB/8423/SBY/PL/9021,SBY1590252,FREE-GO-S,2021,9813,Repair,Kritis,Cukup,7,3384,1,4,9813,13.0,3,1,483.42857142857144,1.3536
29-10-2022,FJB/1205/SBY/PL/7853,SBY1548534,FREE-GO-S,2020,13802,Repair,Perlu Ganti,Cukup,6,2538,2,2,6901,12.0,2,1,423.0,1.0152
29-10-2022,FJB/7770/SBY/PL/7215,SBY5052394,MIO,2019,22855,Repair,Baik,Perlu Penyetelan,4,1347,3,1,7618,13.5,0,2,336.75,0.5388
29-10-2022,FJB/6283/SBY/PL/4517,SBY2415187,LEXI,2020,18216,Repair,Kritis,Perlu Penyetelan,6,4153,2,4,9108,18.0,3,2,692.1666666666666,1.4832142857142858
29-10-2022,FJB/2944/SBY/PL/3872,SBY7550812,LEXI,2022,0,Kupon Gratis I (DUA),Cukup,Baik,5,2227,0,0,0,2.0,1,0,445.4,0.7953571428571429
29-10-2022,FJB/9701/SBY/PL/4744,SBY6369545,XSR 155,2021,14967,Rutin,Perlu Ganti,Cukup,6,3221,1,3,14967,12.5,2,1,536.8333333333334,0.9202857142857143
29-10-2022,FJB/3682/SBY/PL/9828,SBY3395887,MT-15,2018,50134,Repair,Kritis,Perlu Penggantian,9,6361,4,5,12533,32.5,3,3,706.7777777777778,1.8174285714285714
29-10-2022,FJB/9093/SBY/PL/4521,SBY5675206,MIO,2021,6939,Rutin,Cukup,Baik,4,1840,1,0,6939,4.0,1,0,460.0,0.736
29-10-2022,FJB/7683/SBY/PL/2098,SBY3047351,ALL-NEW-NMAX,2021,13078,Rutin,Cukup,Cukup,5,2820,1,0,13078,6.0,1,1,564.0,0.94
29-10-2022,FJB/9441/SBY/PL/3184,SBY7172330,MIO,2020,24217,Rutin,Cukup,Perlu Penyetelan,5,2214,2,0,12108,11.0,1,2,442.8,0.8856
30-10-2022,FJB/7031/SBY/PL/5914,SBY3351680,MT-15,2022,0,Kupon Gratis I (DUA),Cukup,Baik,3,2774,0,0,0,2.0,1,0,924.6666666666666,0.7925714285714286
30-10-2022,FJB/3843/SBY/PL/2200,SBY5113174,NMAX-NEO-S,2022,0,Repair,Perlu Ganti,Baik,6,2531,0,2,0,5.0,2,0,421.8333333333333,0.8436666666666667
30-10-2022,FJB/3941/SBY/PL/2233,SBY1606934,ALL-NEW-NMAX,2020,25197,Repair,Cukup,Perlu Penggantian,4,2518,2,3,12598,15.5,1,3,629.5,0.8393333333333334
30-10-2022,FJB/3436/SBY/PL/8909,SBY4335659,X-MAX-CONNEC,2018,46189,Repair,Kritis,Perlu Penggantian,8,3700,4,4,11547,27.0,3,3,462.5,1.15625
30-10-2022,FJB/6875/SBY/PL/9640,SBY3301335,FILANO-NEO,2022,57,Kupon Gratis I (DUA),Cukup,Baik,5,2735,0,1,57,3.5,1,0,547.0,0.9767857142857143
30-10-2022,FJB/5885/SBY/PL/4071,SBY7923338,MIO,2019,30997,Repair,Cukup,Perlu Penggantian,4,2188,3,2,10332,17.0,1,3,547.0,0.8752
30-10-2022,FJB/8477/SBY/PL/6555,SBY4441617,MIO-M3 125,2020,16043,Repair,Cukup,Perlu Penyetelan,4,1962,2,0,8021,8.0,1,2,490.5,0.7848
30-10-2022,FJB/9574/SBY/PL/7154,SBY1738931,LEXI,2019,20174,Rutin,Baik,Perlu Penyetelan,3,1863,3,1,6724,12.5,0,2,621.0,0.6653571428571429
30-10-2022,FJB/9555/SBY/PL/8886,SBY1580391,ALL-NEW-AEROX,2018,44184,Repair,Perlu Ganti,Perlu Penggantian,6,2408,4,3,11046,23.5,2,3,401.3333333333333,0.8026666666666666
31-10-2022,FJB/1813/SBY/PL/8296,SBY7370868,LEXI,2018,32366,Repair,Cukup,Perlu Penggantian,5,2449,4,3,8091,21.5,1,3,489.8,0.8746428571428572
31-10-2022,FJB/3395/SBY/PL/3542,SBY1759701,LEXI,2021,7576,Rutin,Perlu Ganti,Baik,6,2349,1,1,7576,6.5,2,0,391.5,0.8389285714285715
31-10-2022,FJB/1705/SBY/PL/4059,SBY5507362,NMAX-NEO-S,2018,40424,Rutin,Kritis,Perlu Penggantian,9,6580,4,3,10106,26.5,3,3,731.1111111111111,2.1933333333333334
31-10-2022,FJB/8693/SBY/PL/2240,SBY8508402,MIO-M3 125,2018,28806,Repair,Cukup,Perlu Penggantian,5,1815,4,2,7201,18.0,1,3,363.0,0.726
01-11-2022,FJB/6864/SBY/PL/2687,SBY8402482,ALL-NEW-AEROX,2022,95,Repair,Kritis,Baik,7,4031,0,4,95,10.0,3,0,575.8571428571429,1.3436666666666666
01-11-2022,FJB/1614/SBY/PL/1096,SBY7101877,FREE-GO-S,2020,18093,Rutin,Perlu Ganti,Perlu Penyetelan,6,2005,2,2,9046,13.0,2,2,334.1666666666667,0.802
01-11-2022,FJB/3856/SBY/PL/4634,SBY1303793,MIO,2020,19237,Repair,Perlu Ganti,Perlu Penyetelan,5,2727,2,1,9618,11.5,2,2,545.4,1.0908
02-11-2022,FJB/1743/SBY/PL/8634,SBY7981210,XSR 155,2020,20165,Repair,Cukup,Perlu Penyetelan,4,2784,2,2,10082,13.0,1,2,696.0,0.7954285714285714
02-11-2022,FJB/7078/SBY/PL/9794,SBY8620316,X-MAX-CONNEC,2021,14714,Rutin,Cukup,Cukup,4,2638,1,0,14714,7.0,1,1,659.5,0.824375
02-11-2022,FJB/6627/SBY/PL/9702,SBY7668628,LEXI,2022,0,Kupon Gratis II (TIGA),Baik,Baik,3,1618,0,1,0,2.5,0,0,539.3333333333334,0.5778571428571428
02-11-2022,FJB/6377/SBY/PL/9530,SBY7142181,X-MAX-CONNEC,2021,13972,Repair,Perlu Ganti,Cukup,6,3242,1,2,13972,11.0,2,1,540.3333333333334,1.013125
02-11-2022,FJB/4872/SBY/PL/2492,SBY7432976,FAZZIO-NEO-HY,2018,27963,Repair,Perlu Ganti,Perlu Penggantian,5,2862,4,3,6990,20.5,2,3,572.4,1.0221428571428572
03-11-2022,FJB/4682/SBY/PL/3250,SBY8578324,ALL-NEW-AEROX,2021,8337,Repair,Perlu Ganti,Cukup,6,3260,1,2,8337,9.0,2,1,543.3333333333334,1.0866666666666667
03-11-2022,FJB/4562/SBY/PL/2315,SBY6126356,NMAX-NEO-S,2021,11592,Rutin,Baik,Cukup,4,1704,1,0,11592,5.0,0,1,426.0,0.568
03-11-2022,FJB/8159/SBY/PL/3530,SBY3462806,MIO,2022,380,Repair,Kritis,Baik,10,4513,0,4,380,10.0,3,0,451.3,1.8052
03-11-2022,FJB/3760/SBY/PL/2302,SBY1810564,FREE-GO-S,2022,0,Rutin,Perlu Ganti,Baik,6,2308,0,1,0,3.5,2,0,384.6666666666667,0.9232
03-11-2022,FJB/8457/SBY/PL/4590,SBY9348234,FREE-GO-S,2020,15986,Repair,Perlu Ganti,Perlu Penyetelan,7,3057,2,1,7993,11.5,2,2,436.7142857142857,1.2228
03-11-2022,FJB/7599/SBY/PL/2727,SBY3614060,LEXI,2020,11982,Kupon Gratis II (TIGA),Cukup,Cukup,5,2469,2,0,5991,8.0,1,1,493.8,0.8817857142857143
03-11-2022,FJB/4322/SBY/PL/3442,SBY2356687,MIO-M3 125,2018,43782,Repair,Kritis,Perlu Penggantian,10,4707,4,5,10945,28.5,3,3,470.7,1.8828
03-11-2022,FJB/2534/SBY/PL/4418,SBY6461703,MIO-M3 125,2019,18894,Repair,Perlu Ganti,Perlu Penyetelan,5,2659,3,1,6298,13.5,2,2,531.8,1.0636
03-11-2022,FJB/4169/SBY/PL/1966,SBY4336010,MIO,2021,7117,Rutin,Cukup,Baik,4,1956,1,1,7117,5.5,1,0,489.0,0.7824
03-11-2022,FJB/9740/SBY/PL/5550,SBY3430094,LEXI,2019,31528,Repair,Cukup,Perlu Penggantian,4,2345,3,1,10509,16.5,1,3,586.25,0.8375
03-11-2022,FJB/2568/SBY/PL/9075,SBY1256403,LEXI,2021,10553,Repair,Perlu Ganti,Cukup,6,2450,1,1,10553,7.5,2,1,408.3333333333333,0.875
03-11-2022,FJB/2784/SBY/PL/6482,SBY4847096,NMAX-NEO-S,2020,18320,Repair,Cukup,Perlu Penyetelan,3,2143,2,1,9160,11.5,1,2,714.3333333333334,0.7143333333333334
04-11-2022,FJB/3345/SBY/PL/5903,SBY4479163,MIO,2018,38372,Repair,Kritis,Perlu Penggantian,8,3273,4,5,9593,26.5,3,3,409.125,1.3092
04-11-2022,FJB/5714/SBY/PL/4536,SBY6157711,FAZZIO-NEO-HY,2022,0,Rutin,Perlu Ganti,Baik,6,2452,0,2,0,5.0,2,0,408.6666666666667,0.8757142857142857
04-11-2022,FJB/5836/SBY/PL/2538,SBY3102481,FREE-GO-S,2019,30416,Repair,Kritis,Perlu Penggantian,8,2799,3,5,10138,21.5,3,3,349.875,1.1196
04-11-2022,FJB/5812/SBY/PL/6722,SBY7230977,NMAX-NEO-S,2022,0,Rutin,Perlu Ganti,Baik,6,2429,0,2,0,5.0,2,0,404.8333333333333,0.8096666666666666
04-11-2022,FJB/3346/SBY/PL/5129,SBY7544934,MIO,2018,27279,Repair,Cukup,Perlu Penggantian,5,1869,4,2,6819,18.0,1,3,373.8,0.7476
04-11-2022,FJB/9539/SBY/PL/5263,SBY7993851,ALL-NEW-NMAX,2021,10223,Repair,Perlu Ganti,Cukup,7,3597,1,1,10223,8.5,2,1,513.8571428571429,1.199
04-11-2022,FJB/6332/SBY/PL/2807,SBY1165633,FILANO-NEO,2022,0,Repair,Perlu Ganti,Baik,7,3582,0,1,0,4.5,2,0,511.7142857142857,1.2792857142857144
04-11-2022,FJB/4352/SBY/PL/5935,SBY2740353,X-MAX-CONNEC,2021,16010,Rutin,Cukup,Perlu Penyetelan,5,2624,1,2,16010,10.0,1,2,524.8,0.82
04-11-2022,FJB/3009/SBY/PL/7375,SBY2446218,FAZZIO-NEO-HY,2019,24572,Repair,Cukup,Perlu Penyetelan,4,2134,3,1,8190,14.5,1,2,533.5,0.7621428571428571
05-11-2022,FJB/2825/SBY/PL/4959,SBY3663662,FILANO-NEO,2019,26913,Repair,Perlu Ganti,Perlu Penggantian,6,2972,3,3,8971,17.5,2,3,495.3333333333333,1.0614285714285714
05-11-2022,FJB/2047/SBY/PL/1440,SBY5853779,XSR 155,2021,10448,Kupon Gratis II (TIGA),Cukup,Cukup,5,3401,1,0,10448,7.0,1,1,680.2,0.9717142857142858
05-11-2022,FJB/8234/SBY/PL/5926,SBY5835625,FREE-GO-S,2019,17899,Repair,Cukup,Perlu Penyetelan,5,2211,3,1,5966,12.5,1,2,442.2,0.8844
05-11-2022,FJB/6127/SBY/PL/4629,SBY3849315,MIO,2021,7972,Rutin,Cukup,Baik,4,2203,1,0,7972,5.0,1,0,550.75,0.8812
05-11-2022,FJB/6125/SBY/PL/8445,SBY4862197,LEXI,2021,9580,Repair,Kritis,Cukup,11,4247,1,3,9580,12.5,3,1,386.09090909090907,1.5167857142857142
05-11-2022,FJB/3321/SBY/PL/2839,SBY6811781,MIO-M3 125,2019,19855,Repair,Cukup,Perlu Penyetelan,5,2024,3,2,6618,15.0,1,2,404.8,0.8096
06-11-2022,FJB/5056/SBY/PL/3315,SBY6733060,LEXI,2019,19916,Repair,Kritis,Perlu Penyetelan,10,5662,3,2,6638,18.0,3,2,566.2,2.0221428571428572
06-11-2022,FJB/7694/SBY/PL/1240,SBY9337477,ALL-NEW-AEROX,2018,56978,Repair,Cukup,Perlu Penggantian,5,2588,4,2,14244,25.0,1,3,517.6,0.8626666666666667
06-11-2022,FJB/2330/SBY/PL/8380,SBY1589729,MIO,2021,7584,Rutin,Cukup,Baik,5,1892,1,0,7584,4.0,1,0,378.4,0.7568
06-11-2022,FJB/7427/SBY/PL/8597,SBY7674799,XSR 155,2020,24370,Repair,Cukup,Perlu Penyetelan,4,2922,2,0,12185,11.0,1,2,730.5,0.8348571428571429
06-11-2022,FJB/2086/SBY/PL/3313,SBY9836319,R15,2019,31757,Repair,Baik,Perlu Penggantian,3,2427,3,2,10585,18.0,0,3,809.0,0.6934285714285714
07-11-2022,FJB/9512/SBY/PL/8411,SBY8831169,X-MAX-CONNEC,2019,42027,Rutin,Cukup,Perlu Penggantian,5,2257,3,2,14009,20.0,1,3,451.4,0.7053125
07-11-2022,FJB/9186/SBY/PL/7411,SBY5859670,MIO,2018,35192,Repair,Baik,Perlu Penggantian,3,1315,4,2,8798,19.0,0,3,438.3333333333333,0.526
07-11-2022,FJB/9841/SBY/PL/3978,SBY4922547,FREE-GO-S,2022,44,Repair,Perlu Ganti,Baik,6,3218,0,1,44,4.5,2,0,536.3333333333334,1.2872
07-11-2022,FJB/3521/SBY/PL/4080,SBY5939541,FREE-GO-S,2019,31593,Repair,Cukup,Perlu Penggantian,4,1972,3,2,10531,17.0,1,3,493.0,0.7888
07-11-2022,FJB/3564/SBY/PL/3983,SBY2673352,ALL-NEW-NMAX,2018,36427,Repair,Kritis,Perlu Penggantian,8,3327,4,5,9106,26.5,3,3,415.875,1.109
07-11-2022,FJB/7478/SBY/PL/5947,SBY6684871,LEXI,2020,22755,Repair,Cukup,Perlu Penyetelan,3,2090,2,1,11377,12.5,1,2,696.6666666666666,0.7464285714285714
07-11-2022,FJB/3054/SBY/PL/3097,SBY3888410,XSR 155,2019,30530,Repair,Kritis,Perlu Penggantian,9,6599,3,4,10176,24.0,3,3,733.2222222222222,1.8854285714285715
08-11-2022,FJB/1408/SBY/PL/8119,SBY3068269,X-MAX-CONNEC,2019,32543,Repair,Perlu Ganti,Perlu Penggantian,5,3508,3,4,10847,22.0,2,3,701.6,1.09625
08-11-2022,FJB/2935/SBY/PL/8169,SBY8734439,X-MAX-CONNEC,2021,9820,Rutin,Cukup,Cukup,4,2673,1,1,9820,7.5,1,1,668.25,0.8353125
08-11-2022,FJB/6262/SBY/PL/6623,SBY5227957,MT-15,2018,57266,Repair,Cukup,Perlu Penggantian,4,3073,4,2,14316,26.0,1,3,768.25,0.878
09-11-2022,FJB/3687/SBY/PL/9257,SBY4674391,MIO,2021,8443,Rutin,Cukup,Cukup,4,2182,1,0,8443,5.0,1,1,545.5,0.8728
09-11-2022,FJB/2868/SBY/PL/5483,SBY5596485,MIO-M3 125,2018,43615,Rutin,Cukup,Perlu Penggantian,4,1964,4,5,10903,25.5,1,3,491.0,0.7856
09-11-2022,FJB/5579/SBY/PL/9330,SBY7164278,ALL-NEW-AEROX,2021,13174,Rutin,Cukup,Cukup,5,2155,1,0,13174,6.0,1,1,431.0,0.7183333333333334
09-11-2022,FJB/6243/SBY/PL/2571,SBY8380651,MT-15,2022,357,Repair,Kritis,Baik,8,4991,0,4,357,10.0,3,0,623.875,1.426
10-11-2022,FJB/1481/SBY/PL/6909,SBY9644007,FREE-GO-S,2019,26692,Repair,Cukup,Perlu Penggantian,5,1844,3,2,8897,15.0,1,3,368.8,0.7376
10-11-2022,FJB/3312/SBY/PL/2886,SBY2253282,X-MAX-CONNEC,2018,57210,Repair,Cukup,Perlu Penggantian,4,2607,4,3,14302,26.5,1,3,651.75,0.8146875
10-11-2022,FJB/3519/SBY/PL/9040,SBY8266067,NMAX-NEO-S,2022,224,Kupon Gratis II (TIGA),Cukup,Baik,5,2577,0,0,224,2.0,1,0,515.4,0.859
10-11-2022,FJB/3581/SBY/PL/6494,SBY4872338,LEXI,2021,8165,Kupon Gratis I (DUA),Cukup,Cukup,5,2504,1,0,8165,5.0,1,1,500.8,0.8942857142857142
