Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun,Total_Usage_Score,Kondisi_Oli_Encoded,Kondisi_Rem_Encoded
16-05-2023,FJB/4251/SBY/PL/6689,SBY3253600,FREE-GO-S,2022,7581,Repair,Kritis,Baik,9,1551,1,3,7581,8.5,1,0
16-05-2023,FJB/9911/SBY/PL/8134,SBY8893739,MIO,2020,32614,Repair,Kritis,Perlu Penggantian,9,1992,3,5,10871,21.5,1,1
17-05-2023,FJB/2258/SBY/PL/7303,SBY3882876,ALL-NEW-AEROX,2023,0,Repair,Kritis,Baik,6,3946,0,3,0,7.5,1,0
18-05-2023,FJB/9316/SBY/PL/8114,SBY4554574,X-MAX-CONNEC,2023,118,Rutin,Baik,Baik,3,1431,0,1,118,2.5,0,0
18-05-2023,FJB/8961/SBY/PL/1293,SBY3465135,ALL-NEW-AEROX,2023,0,Repair,Kritis,Baik,1,3059,0,4,0,9.0,1,0
18-05-2023,FJB/3268/SBY/PL/2043,SBY9972304,XSR 155,2020,36879,Repair,Kritis,Perlu Penggantian,1,3671,3,4,12293,23.0,1,1
18-05-2023,FJB/9910/SBY/PL/9568,SBY6524871,X-MAX-CONNEC,2023,0,Repair,Kritis,Baik,1,3446,0,4,0,9.0,1,0
18-05-2023,FJB/3763/SBY/PL/9742,SBY7560309,X-MAX-CONNEC,2020,33240,Repair,Perlu Ganti,Perlu Penggantian,6,2601,3,4,11080,21.0,2,1
18-05-2023,FJB/8309/SBY/PL/8799,SBY1364466,NMAX-NEO-S,2022,8360,Repair,Perlu Ganti,Baik,5,1645,1,3,8360,8.5,2,0
18-05-2023,FJB/8256/SBY/PL/9148,SBY6730557,LEXI,2018,44230,Repair,Perlu Ganti,Perlu Penggantian,5,2684,5,3,8846,25.5,2,1
18-05-2023,FJB/8262/SBY/PL/8407,SBY3585807,ALL-NEW-AEROX,2018,46828,Repair,Kritis,Perlu Penggantian,9,3242,5,4,9365,29.0,1,1
18-05-2023,FJB/9423/SBY/PL/2598,SBY8644948,ALL-NEW-NMAX,2021,11433,Repair,Perlu Ganti,Perlu Penyetelan,6,2848,2,4,5716,14.0,2,2
19-05-2023,FJB/1647/SBY/PL/2161,SBY5673499,ALL-NEW-AEROX,2019,34988,Repair,Perlu Ganti,Perlu Penggantian,6,2934,4,3,8747,21.5,2,1
19-05-2023,FJB/3213/SBY/PL/2189,SBY8525550,MT-15,2022,10494,Repair,Kritis,Baik,5,3342,1,4,10494,13.0,1,0
19-05-2023,FJB/4055/SBY/PL/1619,SBY7150101,FILANO-NEO,2019,26563,Repair,Kritis,Perlu Penggantian,5,3063,4,4,6640,22.0,1,1
19-05-2023,FJB/7447/SBY/PL/2787,SBY7329600,MIO-M3 125,2018,38560,Repair,Perlu Ganti,Perlu Penggantian,4,2037,5,4,7712,26.0,2,1
19-05-2023,FJB/7258/SBY/PL/7432,SBY3239198,MIO,2021,22043,Repair,Baik,Perlu Penggantian,0,1448,2,4,11021,15.0,0,1
19-05-2023,FJB/6294/SBY/PL/6921,SBY1356370,MIO,2020,29690,Repair,Kritis,Perlu Penggantian,9,798,3,3,9896,16.5,1,1
19-05-2023,FJB/6515/SBY/PL/1791,SBY5576325,NMAX-NEO-S,2023,0,Repair,Kritis,Baik,5,3822,0,2,0,6.0,1,0
19-05-2023,FJB/2984/SBY/PL/5292,SBY2932932,MIO-M3 125,2019,33283,Repair,Baik,Perlu Penggantian,0,1777,4,2,8320,19.0,0,1
19-05-2023,FJB/3727/SBY/PL/4968,SBY3443203,NMAX-NEO-S,2022,10198,Rutin,Baik,Baik,2,807,1,1,10198,5.5,0,0
20-05-2023,FJB/6502/SBY/PL/7088,SBY5268158,MIO,2022,9137,Repair,Perlu Ganti,Baik,2,2925,1,3,9137,10.5,2,0
20-05-2023,FJB/6424/SBY/PL/9397,SBY5889162,FAZZIO-NEO-HY,2022,8811,Rutin,Baik,Baik,0,323,1,1,8811,4.5,0,0
20-05-2023,FJB/8624/SBY/PL/7370,SBY7386585,ALL-NEW-AEROX,2019,44125,Repair,Kritis,Perlu Penggantian,4,4247,4,3,11031,25.5,1,1
20-05-2023,FJB/5157/SBY/PL/5313,SBY8390625,FAZZIO-NEO-HY,2018,49632,Repair,Baik,Perlu Penggantian,4,771,5,4,9926,27.0,0,1
20-05-2023,FJB/5052/SBY/PL/3304,SBY2967402,ALL-NEW-AEROX,2021,21777,Repair,Kritis,Perlu Penggantian,8,432,2,5,10888,15.5,1,1
20-05-2023,FJB/6136/SBY/PL/4318,SBY3139694,MIO-M3 125,2022,8777,Rutin,Baik,Baik,0,1415,1,0,8777,4.0,0,0
20-05-2023,FJB/7052/SBY/PL/2331,SBY6438506,MIO-M3 125,2023,0,Rutin,Baik,Baik,1,895,0,0,0,0.0,0,0
20-05-2023,FJB/7554/SBY/PL/5594,SBY7629644,FREE-GO-S,2021,11747,Repair,Kritis,Perlu Penyetelan,3,3404,2,3,5873,13.5,1,2
20-05-2023,FJB/1090/SBY/PL/6260,SBY2434826,FREE-GO-S,2021,16982,Repair,Kritis,Perlu Penyetelan,5,4285,2,4,8491,17.0,1,2
20-05-2023,FJB/6316/SBY/PL/7101,SBY2475727,NMAX-NEO-S,2023,344,Repair,Kritis,Baik,0,3187,0,4,344,9.0,1,0
21-05-2023,FJB/8071/SBY/PL/6739,SBY6089391,NMAX-NEO-S,2020,28037,Repair,Kritis,Perlu Penggantian,7,1038,3,4,9345,19.0,1,1
21-05-2023,FJB/7054/SBY/PL/9845,SBY5758828,X-MAX-CONNEC,2018,55427,Repair,Kritis,Perlu Penggantian,8,141,5,4,11085,28.0,1,1
21-05-2023,FJB/1676/SBY/PL/4621,SBY8366858,NMAX-NEO-S,2023,0,Rutin,Baik,Baik,0,167,0,1,0,1.5,0,0
21-05-2023,FJB/2762/SBY/PL/4075,SBY6257897,MIO,2022,7466,Repair,Perlu Ganti,Baik,6,2186,1,3,7466,9.5,2,0
21-05-2023,FJB/3895/SBY/PL/2871,SBY5106403,R15,2021,25102,Repair,Kritis,Perlu Penggantian,7,1896,2,4,12551,16.0,1,1
21-05-2023,FJB/9375/SBY/PL/4980,SBY6390864,ALL-NEW-AEROX,2018,65614,Repair,Perlu Ganti,Perlu Penggantian,0,2387,5,3,13122,30.5,2,1
21-05-2023,FJB/1196/SBY/PL/2745,SBY8050435,ALL-NEW-NMAX,2018,36606,Repair,Kritis,Perlu Penggantian,2,4275,5,5,7321,29.5,1,1
22-05-2023,FJB/1839/SBY/PL/7471,SBY8310860,FREE-GO-S,2021,12644,Repair,Kritis,Perlu Penyetelan,9,33,2,4,6322,12.0,1,2
22-05-2023,FJB/9845/SBY/PL/1152,SBY4267038,LEXI,2020,22330,Repair,Kritis,Perlu Penggantian,8,1511,3,4,7443,17.0,1,1
22-05-2023,FJB/2014/SBY/PL/2881,SBY4530188,MIO,2022,11250,Repair,Perlu Ganti,Baik,0,2291,1,3,11250,10.5,2,0
22-05-2023,FJB/4438/SBY/PL/3161,SBY5944501,X-MAX-CONNEC,2023,382,Repair,Kritis,Baik,8,3882,0,3,382,7.5,1,0
22-05-2023,FJB/2328/SBY/PL/8233,SBY1748550,X-MAX-CONNEC,2021,23523,Repair,Kritis,Perlu Penggantian,9,3168,2,5,11761,19.5,1,1
22-05-2023,FJB/8813/SBY/PL/4497,SBY2327098,MT-15,2022,7803,Repair,Kritis,Baik,9,4197,1,3,7803,11.5,1,0
22-05-2023,FJB/8938/SBY/PL/1482,SBY6583228,ALL-NEW-AEROX,2019,36174,Repair,Kritis,Perlu Penggantian,7,3015,4,3,9043,23.5,1,1
22-05-2023,FJB/5017/SBY/PL/1032,SBY5197190,LEXI,2020,26546,Repair,Perlu Ganti,Perlu Penggantian,5,1770,3,4,8848,18.0,2,1
22-05-2023,FJB/9847/SBY/PL/6503,SBY9761404,LEXI,2019,30298,Repair,Baik,Perlu Penggantian,2,1457,4,2,7574,18.0,0,1
22-05-2023,FJB/6669/SBY/PL/6887,SBY5295072,ALL-NEW-AEROX,2019,54265,Repair,Kritis,Perlu Penggantian,4,4500,4,5,13566,31.5,1,1
22-05-2023,FJB/1855/SBY/PL/3642,SBY5470691,NMAX-NEO-S,2020,30359,Repair,Perlu Ganti,Perlu Penggantian,5,2926,3,3,10119,18.5,2,1
23-05-2023,FJB/1320/SBY/PL/7738,SBY9181987,FAZZIO-NEO-HY,2020,22805,Repair,Kritis,Perlu Penggantian,8,762,3,3,7601,15.5,1,1
23-05-2023,FJB/7326/SBY/PL/1116,SBY3275228,MIO,2020,23800,Repair,Baik,Perlu Penggantian,4,272,3,3,7933,15.5,0,1
23-05-2023,FJB/8936/SBY/PL/2225,SBY6853366,NMAX-NEO-S,2021,19154,Repair,Perlu Ganti,Perlu Penyetelan,6,457,2,3,9577,12.5,2,2
23-05-2023,FJB/8232/SBY/PL/1837,SBY7556984,FREE-GO-S,2019,27069,Repair,Perlu Ganti,Perlu Penggantian,4,2028,4,2,6767,19.0,2,1
23-05-2023,FJB/5624/SBY/PL/8010,SBY7452668,MIO-M3 125,2023,164,Rutin,Baik,Baik,3,1211,0,0,164,1.0,0,0
24-05-2023,FJB/3430/SBY/PL/4183,SBY9206483,FREE-GO-S,2023,0,Rutin,Baik,Baik,1,1627,0,0,0,1.0,0,0
24-05-2023,FJB/8348/SBY/PL/9329,SBY7391378,LEXI,2021,13994,Repair,Perlu Ganti,Perlu Penyetelan,3,2903,2,2,6997,12.0,2,2
24-05-2023,FJB/7707/SBY/PL/7826,SBY5804355,MT-15,2020,21311,Repair,Baik,Perlu Penggantian,3,1119,3,4,7103,17.0,0,1
24-05-2023,FJB/5197/SBY/PL/9604,SBY4454069,LEXI,2022,10451,Repair,Kritis,Baik,8,4306,1,3,10451,12.5,1,0
24-05-2023,FJB/2781/SBY/PL/7606,SBY3112863,ALL-NEW-NMAX,2019,24329,Repair,Kritis,Perlu Penggantian,7,4327,4,4,6082,23.0,1,1
25-05-2023,FJB/5782/SBY/PL/3897,SBY4557489,ALL-NEW-AEROX,2019,42267,Repair,Kritis,Perlu Penggantian,7,3844,4,4,10566,26.0,1,1
25-05-2023,FJB/7849/SBY/PL/8756,SBY5431113,LEXI,2020,23295,Repair,Kritis,Perlu Penggantian,7,3154,3,4,7765,20.0,1,1
25-05-2023,FJB/8413/SBY/PL/6350,SBY5611299,NMAX-NEO-S,2020,27453,Repair,Perlu Ganti,Perlu Penggantian,6,1024,3,4,9151,19.0,2,1
26-05-2023,FJB/6859/SBY/PL/4938,SBY5156989,X-MAX-CONNEC,2020,43152,Repair,Kritis,Perlu Penggantian,1,4296,3,4,14384,25.0,1,1
27-05-2023,FJB/2220/SBY/PL/2863,SBY3061790,LEXI,2023,0,Repair,Kritis,Baik,8,2828,0,3,0,6.5,1,0
27-05-2023,FJB/3066/SBY/PL/3013,SBY4812652,FAZZIO-NEO-HY,2023,393,Rutin,Baik,Baik,3,1340,0,1,393,2.5,0,0
27-05-2023,FJB/3395/SBY/PL/7503,SBY9199803,FAZZIO-NEO-HY,2018,39890,Repair,Perlu Ganti,Perlu Penggantian,6,1197,5,4,7978,25.0,2,1
27-05-2023,FJB/6405/SBY/PL/8297,SBY7415488,ALL-NEW-AEROX,2019,36223,Repair,Kritis,Perlu Penggantian,6,4354,4,3,9055,24.5,1,1
27-05-2023,FJB/9372/SBY/PL/6302,SBY2416683,MIO,2021,19264,Repair,Kritis,Perlu Penyetelan,0,3024,2,3,9632,15.5,1,2
27-05-2023,FJB/1775/SBY/PL/6897,SBY9414680,X-MAX-CONNEC,2021,17573,Repair,Perlu Ganti,Perlu Penyetelan,6,2687,2,3,8786,13.5,2,2
27-05-2023,FJB/8026/SBY/PL/9439,SBY1941221,XSR 155,2021,23014,Repair,Kritis,Perlu Penggantian,6,3902,2,5,11507,19.5,1,1
27-05-2023,FJB/4087/SBY/PL/2921,SBY7467581,NMAX-NEO-S,2022,13195,Repair,Baik,Perlu Penyetelan,1,1413,1,1,13195,6.5,0,2
27-05-2023,FJB/5817/SBY/PL/5203,SBY3142255,ALL-NEW-AEROX,2023,0,Repair,Perlu Ganti,Baik,0,2494,0,2,0,5.0,2,0
28-05-2023,FJB/2589/SBY/PL/3179,SBY8342565,VIXION,2021,19353,Repair,Kritis,Perlu Penyetelan,9,2283,2,4,9676,16.0,1,2
28-05-2023,FJB/5429/SBY/PL/4230,SBY2134202,ALL-NEW-NMAX,2018,29938,Repair,Kritis,Perlu Penggantian,3,3874,5,4,5987,25.0,1,1
28-05-2023,FJB/7338/SBY/PL/1068,SBY9174995,XSR 155,2022,7053,Rutin,Baik,Baik,3,1081,1,0,7053,4.0,0,0
28-05-2023,FJB/6925/SBY/PL/3663,SBY2560956,MT-15,2023,0,Repair,Kritis,Baik,7,687,0,4,0,6.0,1,0
28-05-2023,FJB/7448/SBY/PL/3583,SBY3939672,ALL-NEW-NMAX,2020,21485,Repair,Kritis,Perlu Penggantian,1,4168,3,4,7161,20.0,1,1
28-05-2023,FJB/5913/SBY/PL/7138,SBY6165375,NMAX-NEO-S,2020,31272,Repair,Perlu Ganti,Perlu Penggantian,6,2842,3,4,10424,20.0,2,1
28-05-2023,FJB/4421/SBY/PL/9708,SBY8323519,NMAX-NEO-S,2021,16474,Repair,Perlu Ganti,Perlu Penyetelan,6,33,2,3,8237,11.5,2,2
28-05-2023,FJB/6183/SBY/PL/7658,SBY5134800,NMAX-NEO-S,2020,38139,Repair,Baik,Perlu Penggantian,1,1164,3,3,12713,19.5,0,1
29-05-2023,FJB/2437/SBY/PL/7510,SBY8544314,X-MAX-CONNEC,2018,52139,Repair,Kritis,Perlu Penggantian,2,3521,5,5,10427,31.5,1,1
29-05-2023,FJB/2349/SBY/PL/4731,SBY7480270,MIO-M3 125,2022,9143,Rutin,Baik,Baik,1,1962,1,0,9143,5.0,0,0
29-05-2023,FJB/1283/SBY/PL/3723,SBY6583291,ALL-NEW-AEROX,2020,25060,Repair,Perlu Ganti,Perlu Penggantian,2,2045,3,4,8353,19.0,2,1
29-05-2023,FJB/9819/SBY/PL/1352,SBY3762250,MIO,2019,28276,Repair,Kritis,Perlu Penggantian,7,1871,4,4,7069,21.0,1,1
29-05-2023,FJB/5871/SBY/PL/1461,SBY8962351,MT-15,2021,19989,Rutin,Baik,Perlu Penyetelan,4,1094,2,1,9994,10.5,0,2
29-05-2023,FJB/8815/SBY/PL/1354,SBY1363202,R15,2020,32117,Repair,Baik,Perlu Penggantian,3,900,3,2,10705,16.0,0,1
29-05-2023,FJB/3982/SBY/PL/9101,SBY2738266,ALL-NEW-NMAX,2021,17102,Repair,Kritis,Perlu Penyetelan,3,4286,2,4,8551,17.0,1,2
29-05-2023,FJB/7806/SBY/PL/1317,SBY3168906,ALL-NEW-AEROX,2019,54204,Repair,Perlu Ganti,Perlu Penggantian,2,2553,4,3,13551,26.5,2,1
29-05-2023,FJB/6834/SBY/PL/2830,SBY9153656,MIO,2018,41038,Repair,Kritis,Perlu Penggantian,8,2655,5,4,8207,27.0,1,1
29-05-2023,FJB/7191/SBY/PL/8152,SBY1499743,LEXI,2019,34916,Repair,Kritis,Perlu Penggantian,8,4397,4,5,8729,26.5,1,1
29-05-2023,FJB/8706/SBY/PL/3592,SBY6633048,MIO,2019,29589,Repair,Kritis,Perlu Penggantian,9,3973,4,4,7397,23.0,1,1
29-05-2023,FJB/3646/SBY/PL/5658,SBY3637486,ALL-NEW-NMAX,2020,25389,Repair,Perlu Ganti,Perlu Penggantian,1,2840,3,4,8463,19.0,2,1
29-05-2023,FJB/7289/SBY/PL/9973,SBY3028882,X-MAX-CONNEC,2018,66470,Repair,Perlu Ganti,Perlu Penggantian,2,2008,5,4,13294,32.0,2,1
30-05-2023,FJB/4851/SBY/PL/7039,SBY9846897,MIO-M3 125,2021,13286,Repair,Perlu Ganti,Perlu Penyetelan,0,2083,2,3,6643,12.5,2,2
30-05-2023,FJB/8613/SBY/PL/7797,SBY8783228,X-MAX-CONNEC,2023,371,Repair,Kritis,Baik,8,2425,0,3,371,6.5,1,0
30-05-2023,FJB/3908/SBY/PL/1899,SBY8937994,FAZZIO-NEO-HY,2023,0,Repair,Kritis,Baik,7,2268,0,3,0,6.5,1,0
30-05-2023,FJB/5272/SBY/PL/8934,SBY6270876,XSR 155,2020,25704,Repair,Perlu Ganti,Perlu Penggantian,6,2730,3,3,8568,17.5,2,1
31-05-2023,FJB/7784/SBY/PL/1173,SBY7635723,X-MAX-CONNEC,2022,9533,Repair,Kritis,Baik,0,4185,1,4,9533,14.0,1,0
31-05-2023,FJB/3514/SBY/PL/1475,SBY7219066,MT-15,2022,6910,Repair,Kritis,Baik,2,4081,1,4,6910,13.0,1,0
31-05-2023,FJB/4897/SBY/PL/9135,SBY1522264,LEXI,2023,0,Repair,Perlu Ganti,Baik,2,2338,0,1,0,3.5,2,0
31-05-2023,FJB/6119/SBY/PL/2605,SBY9119580,X-MAX-CONNEC,2021,22126,Repair,Perlu Ganti,Perlu Penggantian,0,2007,2,4,11063,16.0,2,1
31-05-2023,FJB/9404/SBY/PL/9039,SBY6665520,MIO-M3 125,2020,28104,Repair,Kritis,Perlu Penggantian,8,4431,3,5,9368,23.5,1,1
31-05-2023,FJB/3646/SBY/PL/1866,SBY6138653,X-MAX-CONNEC,2021,24351,Repair,Kritis,Perlu Penggantian,3,3864,2,4,12175,18.0,1,1
31-05-2023,FJB/9143/SBY/PL/3940,SBY1708671,NMAX-NEO-S,2022,13510,Repair,Baik,Perlu Penyetelan,1,1134,1,2,13510,9.0,0,2
31-05-2023,FJB/5761/SBY/PL/8659,SBY7807988,FILANO-NEO,2022,9617,Rutin,Baik,Baik,3,1481,1,1,9617,6.5,0,0
31-05-2023,FJB/1113/SBY/PL/1180,SBY3323252,ALL-NEW-AEROX,2020,41242,Repair,Baik,Perlu Penggantian,0,783,3,3,13747,19.5,0,1
31-05-2023,FJB/3692/SBY/PL/8948,SBY4772785,FAZZIO-NEO-HY,2021,20189,Repair,Kritis,Perlu Penggantian,8,257,2,5,10094,15.5,1,1
01-06-2023,FJB/9992/SBY/PL/4824,SBY6675771,MIO-M3 125,2021,19697,Repair,Kritis,Perlu Penyetelan,1,3810,2,3,9848,15.5,1,2
01-06-2023,FJB/6757/SBY/PL/4498,SBY3148396,LEXI,2023,0,Repair,Perlu Ganti,Baik,6,2030,0,3,0,6.5,2,0
01-06-2023,FJB/1255/SBY/PL/7818,SBY1457057,ALL-NEW-AEROX,2023,31,Repair,Kritis,Baik,9,2915,0,3,31,6.5,1,0
02-06-2023,FJB/7942/SBY/PL/3110,SBY8918710,X-MAX-CONNEC,2023,320,Repair,Kritis,Baik,6,4497,0,3,320,8.5,1,0
02-06-2023,FJB/7139/SBY/PL/1241,SBY2968877,ALL-NEW-NMAX,2022,7125,Repair,Kritis,Baik,4,3258,1,4,7125,12.0,1,0
02-06-2023,FJB/5450/SBY/PL/6431,SBY7015097,LEXI,2018,48451,Repair,Kritis,Perlu Penggantian,2,3245,5,5,9690,30.5,1,1
02-06-2023,FJB/8353/SBY/PL/4940,SBY6367794,MIO,2019,47077,Repair,Kritis,Perlu Penggantian,1,3615,4,5,11769,28.5,1,1
03-06-2023,FJB/8240/SBY/PL/4302,SBY7942487,FREE-GO-S,2023,0,Repair,Kritis,Baik,7,1019,0,2,0,4.0,1,0
03-06-2023,FJB/8071/SBY/PL/8818,SBY9375021,NMAX-NEO-S,2022,7813,Repair,Perlu Ganti,Baik,1,2237,1,2,7813,8.0,2,0
03-06-2023,FJB/5671/SBY/PL/6996,SBY5430486,FAZZIO-NEO-HY,2022,9278,Repair,Kritis,Baik,2,3223,1,3,9278,11.5,1,0
03-06-2023,FJB/1996/SBY/PL/1174,SBY5039155,ALL-NEW-AEROX,2022,13933,Repair,Kritis,Perlu Penyetelan,3,3906,1,4,13933,14.0,1,2
03-06-2023,FJB/6761/SBY/PL/7740,SBY5043862,ALL-NEW-AEROX,2020,30772,Repair,Perlu Ganti,Perlu Penggantian,6,1227,3,2,10257,16.0,2,1
03-06-2023,FJB/9332/SBY/PL/4229,SBY9446234,MT-15,2022,11990,Repair,Perlu Ganti,Baik,2,2409,1,3,11990,10.5,2,0
03-06-2023,FJB/3423/SBY/PL/9533,SBY6365372,MIO-M3 125,2019,33285,Repair,Perlu Ganti,Perlu Penggantian,3,2319,4,3,8321,21.5,2,1
03-06-2023,FJB/9002/SBY/PL/8171,SBY6578112,R15,2019,28957,Repair,Kritis,Perlu Penggantian,6,4399,4,5,7239,25.5,1,1
03-06-2023,FJB/9251/SBY/PL/7436,SBY3129530,ALL-NEW-AEROX,2018,60850,Repair,Baik,Perlu Penggantian,0,624,5,2,12170,26.0,0,1
03-06-2023,FJB/4099/SBY/PL/2994,SBY8481216,ALL-NEW-AEROX,2018,68634,Repair,Baik,Perlu Penggantian,2,1252,5,2,13726,29.0,0,1
04-06-2023,FJB/2469/SBY/PL/2373,SBY4343492,LEXI,2021,12738,Repair,Kritis,Perlu Penyetelan,2,3128,2,3,6369,13.5,1,2
04-06-2023,FJB/5673/SBY/PL/9281,SBY1111471,FAZZIO-NEO-HY,2023,311,Repair,Kritis,Baik,9,1099,0,3,311,5.5,1,0
04-06-2023,FJB/2858/SBY/PL/8066,SBY5955823,ALL-NEW-NMAX,2022,10165,Repair,Kritis,Baik,9,2134,1,4,10165,12.0,1,0
04-06-2023,FJB/9283/SBY/PL/7751,SBY4059290,NMAX-NEO-S,2020,33602,Repair,Perlu Ganti,Perlu Penggantian,5,1284,3,4,11200,20.0,2,1
04-06-2023,FJB/7034/SBY/PL/9007,SBY6699055,FILANO-NEO,2020,24044,Repair,Baik,Perlu Penggantian,2,1043,3,3,8014,16.5,0,1
04-06-2023,FJB/2447/SBY/PL/8348,SBY6692612,MIO-M3 125,2021,19296,Repair,Kritis,Perlu Penyetelan,5,4479,2,4,9648,18.0,1,2
05-06-2023,FJB/5801/SBY/PL/5418,SBY2917699,XSR 155,2020,37270,Repair,Perlu Ganti,Perlu Penggantian,3,2938,3,4,12423,22.0,2,1
05-06-2023,FJB/9396/SBY/PL/6683,SBY2602161,MIO,2020,19281,Repair,Kritis,Perlu Penggantian,2,3668,3,4,6427,19.0,1,1
05-06-2023,FJB/2049/SBY/PL/8276,SBY5632185,XSR 155,2021,21812,Repair,Kritis,Perlu Penggantian,7,3019,2,5,10906,18.5,1,1
05-06-2023,FJB/4989/SBY/PL/8858,SBY1749152,ALL-NEW-AEROX,2020,34980,Repair,Kritis,Perlu Penggantian,8,2868,3,5,11660,22.5,1,1
05-06-2023,FJB/8198/SBY/PL/3694,SBY9033010,MIO-M3 125,2020,15869,Repair,Kritis,Perlu Penggantian,9,2053,3,3,5289,15.5,1,1
05-06-2023,FJB/6802/SBY/PL/4919,SBY8003375,ALL-NEW-NMAX,2018,38558,Repair,Kritis,Perlu Penggantian,4,4466,5,4,7711,28.0,1,1
05-06-2023,FJB/8156/SBY/PL/9732,SBY4022613,NMAX-NEO-S,2019,49700,Repair,Perlu Ganti,Perlu Penggantian,6,2677,4,3,12425,25.5,2,1
06-06-2023,FJB/7408/SBY/PL/6497,SBY5388024,ALL-NEW-AEROX,2021,19353,Rutin,Baik,Perlu Penyetelan,0,466,2,0,9676,8.0,0,2
06-06-2023,FJB/2355/SBY/PL/3624,SBY9324238,MIO-M3 125,2023,232,Repair,Kritis,Baik,9,127,0,3,232,4.5,1,0
06-06-2023,FJB/1876/SBY/PL/7227,SBY8279479,ALL-NEW-NMAX,2020,27349,Repair,Kritis,Perlu Penggantian,2,3993,3,4,9116,21.0,1,1
06-06-2023,FJB/1438/SBY/PL/4287,SBY7277941,MIO-M3 125,2021,13290,Rutin,Baik,Perlu Penyetelan,1,1035,2,0,6645,7.0,0,2
07-06-2023,FJB/8343/SBY/PL/6597,SBY9469594,MIO,2019,44010,Repair,Baik,Perlu Penggantian,1,1197,4,2,11002,21.0,0,1
07-06-2023,FJB/7176/SBY/PL/1543,SBY9579524,ALL-NEW-NMAX,2023,18,Repair,Perlu Ganti,Baik,6,2826,0,4,18,8.0,2,0
07-06-2023,FJB/5361/SBY/PL/5356,SBY2141680,ALL-NEW-NMAX,2023,267,Repair,Perlu Ganti,Baik,6,1664,0,3,267,5.5,2,0
08-06-2023,FJB/6035/SBY/PL/7036,SBY9848260,ALL-NEW-AEROX,2021,24450,Repair,Perlu Ganti,Perlu Penggantian,2,2382,2,4,12225,17.0,2,1
08-06-2023,FJB/6478/SBY/PL/6353,SBY7450228,FREE-GO-S,2018,44030,Repair,Kritis,Perlu Penggantian,6,3650,5,4,8806,28.0,1,1
08-06-2023,FJB/1827/SBY/PL/3489,SBY1423448,FAZZIO-NEO-HY,2023,312,Repair,Kritis,Baik,6,3012,0,3,312,7.5,1,0
08-06-2023,FJB/9879/SBY/PL/2101,SBY9059633,NMAX-NEO-S,2020,23850,Repair,Perlu Ganti,Perlu Penggantian,5,1527,3,4,7950,18.0,2,1
09-06-2023,FJB/2775/SBY/PL/7838,SBY7369780,LEXI,2022,7511,Repair,Kritis,Baik,7,3196,1,4,7511,12.0,1,0
09-06-2023,FJB/2127/SBY/PL/2094,SBY1963488,NMAX-NEO-S,2020,24654,Repair,Kritis,Perlu Penggantian,9,857,3,3,8218,15.5,1,1
09-06-2023,FJB/4299/SBY/PL/7306,SBY9125854,X-MAX-CONNEC,2019,60599,Repair,Kritis,Perlu Penggantian,8,408,4,4,15149,27.0,1,1
09-06-2023,FJB/1603/SBY/PL/4562,SBY8536329,MT-15,2019,34059,Repair,Baik,Perlu Penggantian,1,575,4,3,8514,19.5,0,1
09-06-2023,FJB/3247/SBY/PL/7411,SBY5764607,ALL-NEW-NMAX,2019,31522,Repair,Baik,Perlu Penggantian,2,1439,4,4,7880,22.0,0,1
09-06-2023,FJB/3714/SBY/PL/2329,SBY9764476,MIO-M3 125,2019,32047,Repair,Kritis,Perlu Penggantian,6,3872,4,4,8011,24.0,1,1
09-06-2023,FJB/3047/SBY/PL/2499,SBY2798569,NMAX-NEO-S,2023,275,Repair,Kritis,Baik,9,1095,0,2,275,4.0,1,0
09-06-2023,FJB/4510/SBY/PL/5666,SBY2213024,ALL-NEW-NMAX,2018,30574,Repair,Kritis,Perlu Penggantian,7,3836,5,4,6114,25.0,1,1
09-06-2023,FJB/5025/SBY/PL/3101,SBY4910110,FAZZIO-NEO-HY,2019,37466,Repair,Perlu Ganti,Perlu Penggantian,5,744,4,4,9366,22.0,2,1
09-06-2023,FJB/1527/SBY/PL/3629,SBY7021067,FAZZIO-NEO-HY,2021,12116,Repair,Kritis,Perlu Penyetelan,9,1315,2,4,6058,13.0,1,2
09-06-2023,FJB/5616/SBY/PL/4466,SBY2404367,MIO,2018,56788,Repair,Perlu Ganti,Perlu Penggantian,6,1269,5,2,11357,26.0,2,1
09-06-2023,FJB/2878/SBY/PL/1407,SBY8752793,NMAX-NEO-S,2019,47579,Repair,Perlu Ganti,Perlu Penggantian,1,2688,4,4,11894,26.0,2,1
09-06-2023,FJB/6546/SBY/PL/7660,SBY9756295,R15,2021,26702,Repair,Kritis,Perlu Penggantian,2,4355,2,3,13351,17.5,1,1
09-06-2023,FJB/9164/SBY/PL/5847,SBY4932117,R15,2023,145,Rutin,Perlu Ganti,Baik,0,2015,0,1,145,3.5,2,0
09-06-2023,FJB/8231/SBY/PL/5161,SBY1466781,ALL-NEW-AEROX,2020,23593,Repair,Kritis,Perlu Penggantian,8,3615,3,5,7864,21.5,1,1
